代碼,名稱,使用性質第二層類別名稱
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1211A1,硫磺礦石粉碎廠,工廠(水泥、石、磚、瓦、玻璃類)
N1212A8,硫酸製造廠,
N1212A8,硫酸製造廠,
N1212A8,硫酸製造廠,
N1212A8,硫酸製造廠,
N1212A8,硫酸製造廠,
N1212A8,硫酸製造廠,
N1213A5,黑鉛粉碎工廠,
N1213A5,黑鉛粉碎工廠,
N1213A5,黑鉛粉碎工廠,
N1213A5,黑鉛粉碎工廠,
N1213A5,黑鉛粉碎工廠,
N1213A5,黑鉛粉碎工廠,
N1214A2,寒暑表（溫度計）,寒暑表（溫度計）
N1214A2,寒暑表（溫度計）,寒暑表（溫度計）
N1214A2,寒暑表（溫度計）,寒暑表（溫度計）
N1214A2,寒暑表（溫度計）,寒暑表（溫度計）
N1214A2,寒暑表（溫度計）,寒暑表（溫度計）
N1214A2,寒暑表（溫度計）,寒暑表（溫度計）
N1214A2,寒暑表（溫度計）,寒暑表（溫度計）
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1215A0,琺瑯鐵器（搪瓷）工廠,工廠(金屬類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1216A7,雲母絕緣板製造廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1217A4,焦炭煉製廠,工廠(水泥、石、磚、瓦、玻璃類)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1218A1,棕櫚工廠,工廠(木材、木、竹、草類加工品)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219A9,筆廠(筆桿部分，金屬為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219B7,筆廠(筆桿部分，塑膠為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219C5,筆廠(筆桿部分，木質、紙質為主),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219D3,筆廠(水性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219E1,筆廠(油性筆芯灌裝),工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219F0,粉筆製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219G8,鉛筆筆芯製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1219H6,蠟筆製造廠,工廠(其他類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301A0,ＰＶＣ塑膠製造廠,工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301B8,其他塑膠製造廠(普通品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301C6,其他塑膠製造廠(危險品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1301D4,其他塑膠製造廠(特別品原料),工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302A7,塑膠成品加工/鑄型廠(使用粒狀或塊狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302B5,塑膠成品加工/鑄型廠(使用粉狀或液狀塑膠，,工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302C3,塑膠成品加工/鑄型廠(使用普通品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302D1,塑膠成品加工/鑄型廠(使用危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302E0,塑膠成品加工/鑄型廠(使用特別危險品原料),工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1302F8,塑膠成品及其廢料回收工廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1303A4,塑膠絲線織造廠,工廠(化學品類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304A1,電線電纜製造廠(拉線以前工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304B0,電線電纜製造廠(拉線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
N1304C8,電線電纜製造廠(塑膠包線工作),工廠(電子、電力、電訊類)
