代碼,性質名稱,英文名稱,使用性質類別,類別名稱,檔級,應用特約條款,附加條款,理賠分類,再保等級,"特一
再保小類(1)","二等
再保小類(2)","頭等
再保小類(3)","特二
再保小類(4)","三等
再保小類(5)","三等
再保小類(6)",危險等級(爆炸險等級),生效起期,排序,報價常用註記,使用性質業務類別,使用性質業務類別_簽核,業務類別,使用性質第二層類別,使用性質第二層類別名稱,營業否,耐用年度類別,新使用性質代碼,新使用性質名稱,查勘分類,費率分類,常用語,常用出單代號註記,商火外部通路使用註記,SC外部通路使用註記,SC新件註記,SC續保註記
C1703B1,錄音帶ぶ錄影帶、,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/1999,4945,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1703B1,錄音帶ぶ錄影帶、,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2000,4061,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1703B1,錄音帶ぶ錄影帶、,,C,,22,A-1.2. B-2.,SA-1.,C,22,2BA,2BA,2BB,2BC,2BD,2BD,,01/01/2001,1401,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1703B1,錄音帶ぶ錄影帶、,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2002,2296,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1703B1,錄音帶ぶ錄影帶、,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2003,3175,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1703B1,錄音帶ぶ錄影帶、,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2004,5824,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1703B1,錄音帶ぶ錄影帶、,TAPE/VIDEO STORE,C,行號商店及其附有堆棧,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,04/01/2004,13366,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,54,"A1,A2,B4",SA1,C,53,5A,5A,5B,5C,5C,5C,A,01/01/1998,757,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,,C,,54,"A1,A2,B4",SA1,C,53,5A,5A,5B,5C,5C,5C,A,01/01/1999,4946,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,,C,,54,"A1,A2,B4",SA1,C,53,5A,5A,5B,5C,5C,5C,A,01/01/2000,4062,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,,C,,54,"A1,A2,B4",SA1,C,53,2CA,2CA,2CB,2CC,2CD,2CD,A,01/01/2001,1402,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,,C,,54,"A1,A2,B4",SA1,C,53,5A,5A,5B,5C,5C,5C,A,01/01/2002,2299,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,,C,,54,"A1,A2,B4",SA1,C,53,5A,5A,5B,5C,5C,5C,A,01/01/2003,3176,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,,C,,54,"A1,A2,B4",SA1,C,53,5A,5A,5B,5C,5C,5C,A,01/01/2004,5825,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,58,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,01/01/2008,6938,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,47,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,03/01/2009,7290,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,41,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,11/06/2009,7911,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,32,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,11/01/2010,8537,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,33,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,11/01/2012,9218,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,27,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,04/01/2014,9917,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,30,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,06/01/2015,10599,Y,E,,Y,C7,行號商店及其堆棧(其他),N,,,,,,,N,,,,
C1801A3,舊貨店,USED-GOODS STORE,C,行號商店及其附有堆棧,41,"A1,A2,B4",SA1,C,56,5A,5A,5B,5C,5C,5C,A,06/01/2017,11280,Y,E,,Y,C7,行號商店及其堆棧(其他),N,1,,,,,,N,,,,
C1802A1,顏料染料店,DYE STORE,C,行號商店及其附有堆棧,24,A-1.2. B-2.,SA-1.,C,24,2A,2A,2B,2C,2C,2C,,01/01/1998,758,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1802A1,顏料染料店,,C,,24,A-1.2. B-2.,SA-1.,C,24,2A,2A,2B,2C,2C,2C,,01/01/1999,4947,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1802A1,顏料染料店,,C,,24,A-1.2. B-2.,SA-1.,C,24,2A,2A,2B,2C,2C,2C,,01/01/2000,4063,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1802A1,顏料染料店,,C,,24,A-1.2. B-2.,SA-1.,C,24,2BA,2BA,2BB,2BC,2BD,2BD,,01/01/2001,1403,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1802A1,顏料染料店,,C,,24,A-1.2. B-2.,SA-1.,C,24,2A,2A,2B,2C,2C,2C,,01/01/2002,2300,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1802A1,顏料染料店,,C,,24,A-1.2. B-2.,SA-1.,C,24,2A,2A,2B,2C,2C,2C,,01/01/2003,3177,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1802A1,顏料染料店,,C,,24,A-1.2. B-2.,SA-1.,C,24,2A,2A,2B,2C,2C,2C,,01/01/2004,5826,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1803A8,醬菜店,GROCERY STORE,C,行號商店及其附有堆棧,17,A-1.2. B-2.,SA-1.,C,17,2A,2A,2B,2C,2C,2C,,01/01/1998,759,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1803A8,醬菜店,,C,,17,A-1.2. B-2.,SA-1.,C,17,2A,2A,2B,2C,2C,2C,,01/01/1999,4948,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1803A8,醬菜店,,C,,17,A-1.2. B-2.,SA-1.,C,17,2A,2A,2B,2C,2C,2C,,01/01/2000,4064,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1803A8,醬菜店,,C,,17,A-1.2. B-2.,SA-1.,C,17,2AA,2AA,2AB,2AC,2AD,2AD,,01/01/2001,1404,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1803A8,醬菜店,,C,,17,A-1.2. B-2.,SA-1.,C,17,2A,2A,2B,2C,2C,2C,,01/01/2002,2301,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1803A8,醬菜店,,C,,17,A-1.2. B-2.,SA-1.,C,17,2A,2A,2B,2C,2C,2C,,01/01/2003,3178,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1803A8,醬菜店,,C,,17,A-1.2. B-2.,SA-1.,C,17,2A,2A,2B,2C,2C,2C,,01/01/2004,5827,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1804A5,獵具行,HUNTING EQUIPMENT STORE,C,行號商店及其附有堆棧,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/1998,760,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1804A5,獵具行,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/1999,4949,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1804A5,獵具行,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2000,4065,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1804A5,獵具行,,C,,22,A-1.2. B-2.,SA-1.,C,22,2BA,2BA,2BB,2BC,2BD,2BD,,01/01/2001,1405,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1804A5,獵具行,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2002,2302,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1804A5,獵具行,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2003,3179,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1804A5,獵具行,,C,,22,A-1.2. B-2.,SA-1.,C,22,2A,2A,2B,2C,2C,2C,,01/01/2004,5828,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901A9,爆竹店（無加工工,FIRECRACKER STORE,C,行號商店及其附有堆棧,58,A-1.2. B-5.,SA-1.,C,58,5A,5A,5B,5C,5C,5C,,01/01/1998,761,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901A9,爆竹店（無加工工,,C,,58,A-1.2. B-5.,SA-1.,C,58,5A,5A,5B,5C,5C,5C,,01/01/1999,4950,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901A9,爆竹店（無加工工,,C,,58,A-1.2. B-5.,SA-1.,C,58,5A,5A,5B,5C,5C,5C,,01/01/2000,4066,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901A9,爆竹店（無加工工,,C,,58,A-1.2. B-5.,SA-1.,C,58,2CA,2CA,2CB,2CC,2CD,2CD,,01/01/2001,1406,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901A9,爆竹店（無加工工,,C,,58,A-1.2. B-5.,SA-1.,C,58,5A,5A,5B,5C,5C,5C,,01/01/2002,2303,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901A9,爆竹店（無加工工,,C,,58,A-1.2. B-5.,SA-1.,C,58,5A,5A,5B,5C,5C,5C,,01/01/2003,3180,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901A9,爆竹店（無加工工,,C,,58,A-1.2. B-5.,SA-1.,C,58,5A,5A,5B,5C,5C,5C,,01/01/2004,5829,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901B7,爆竹店（有加工工,FIRECRACKER STORE,C,行號商店及其附有堆棧,70,A-1.2. B-5.,SA-1.,C,70,5A,5A,5B,5C,5C,5C,,01/01/1998,762,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901B7,爆竹店（有加工工,,C,,70,A-1.2. B-5.,SA-1.,C,70,5A,5A,5B,5C,5C,5C,,01/01/1999,4951,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901B7,爆竹店（有加工工,,C,,70,A-1.2. B-5.,SA-1.,C,70,5A,5A,5B,5C,5C,5C,,01/01/2000,4067,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901B7,爆竹店（有加工工,,C,,70,A-1.2. B-5.,SA-1.,C,70,2CA,2CA,2CB,2CC,2CD,2CD,,01/01/2001,1407,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901B7,爆竹店（有加工工,,C,,70,A-1.2. B-5.,SA-1.,C,70,5A,5A,5B,5C,5C,5C,,01/01/2002,2304,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901B7,爆竹店（有加工工,,C,,70,A-1.2. B-5.,SA-1.,C,70,5A,5A,5B,5C,5C,5C,,01/01/2003,3181,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1901B7,爆竹店（有加工工,,C,,70,A-1.2. B-5.,SA-1.,C,70,5A,5A,5B,5C,5C,5C,,01/01/2004,5830,Y,A,,Y,C,行號商店及其附有堆棧,N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,19,"A1,A2,B2",SA1,C,19,2A,2A,2B,2C,2C,2C,A,01/01/1998,763,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,,C,,19,"A1,A2,B2",SA1,C,19,2A,2A,2B,2C,2C,2C,A,01/01/1999,4952,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,,C,,19,"A1,A2,B2",SA1,C,19,2A,2A,2B,2C,2C,2C,A,01/01/2000,4068,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,,C,,19,"A1,A2,B2",SA1,C,19,2AA,2AA,2AB,2AC,2AD,2AD,A,01/01/2001,1408,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,,C,,19,"A1,A2,B2",SA1,C,19,2A,2A,2B,2C,2C,2C,A,01/01/2002,2305,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,,C,,19,"A1,A2,B2",SA1,C,19,2A,2A,2B,2C,2C,2C,A,01/01/2003,3182,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,,C,,19,"A1,A2,B2",SA1,C,19,2A,2A,2B,2C,2C,2C,A,01/01/2004,5831,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,26,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,01/01/2008,6939,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,18,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,03/01/2009,7291,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,13,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,11/06/2009,7912,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,9,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,11/01/2010,8538,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,10,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,11/01/2012,9219,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,10,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,04/01/2014,9918,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,11,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,06/01/2015,10600,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902A6,西藥專售店,PHARMACEUTICAL STORE,C,行號商店及其附有堆棧,15,"A1,A2,B2",SA1,C,21,2A,2A,2B,2C,2C,2C,A,06/01/2017,11281,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,1,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,20,"A1,A2,B2",SA1,C,20,2A,2A,2B,2C,2C,2C,A,01/01/1998,764,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),,C,,20,"A1,A2,B2",SA1,C,20,2A,2A,2B,2C,2C,2C,A,01/01/1999,4953,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),,C,,20,"A1,A2,B2",SA1,C,20,2A,2A,2B,2C,2C,2C,A,01/01/2000,4069,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),,C,,20,"A1,A2,B2",SA1,C,20,2BA,2BA,2BB,2BC,2BD,2BD,A,01/01/2001,1409,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),,C,,20,"A1,A2,B2",SA1,C,20,2A,2A,2B,2C,2C,2C,A,01/01/2002,2306,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),,C,,20,"A1,A2,B2",SA1,C,20,2A,2A,2B,2C,2C,2C,A,01/01/2003,3183,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),,C,,20,"A1,A2,B2",SA1,C,20,2A,2A,2B,2C,2C,2C,A,01/01/2004,5832,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,27,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,01/01/2008,6940,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,18,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,03/01/2009,7292,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,13,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,11/06/2009,7913,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,9,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,11/01/2010,8539,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,10,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,11/01/2012,9220,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,10,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,04/01/2014,9919,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,11,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,06/01/2015,10601,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902B4,中藥零售(含兼營西藥),CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,17,"A1,A2,B2",SA1,C,22,2A,2A,2B,2C,2C,2C,A,06/01/2017,11282,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,1,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,31,"A1,A2,B2",SA1,C,30,2A,2A,2B,2C,2C,2C,A,01/01/1998,765,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,,C,,31,"A1,A2,B2",SA1,C,30,2A,2A,2B,2C,2C,2C,A,01/01/1999,4954,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,,C,,31,"A1,A2,B2",SA1,C,30,2A,2A,2B,2C,2C,2C,A,01/01/2000,4070,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,,C,,31,"A1,A2,B2",SA1,C,30,2CA,2CA,2CB,2CC,2CD,2CD,A,01/01/2001,1410,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,,C,,31,"A1,A2,B2",SA1,C,30,2A,2A,2B,2C,2C,2C,A,01/01/2002,2307,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,,C,,31,"A1,A2,B2",SA1,C,30,2A,2A,2B,2C,2C,2C,A,01/01/2003,3184,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,,C,,31,"A1,A2,B2",SA1,C,30,2A,2A,2B,2C,2C,2C,A,01/01/2004,5833,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,33,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,01/01/2008,6941,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,25,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,03/01/2009,7293,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,16,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,11/06/2009,7914,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,48,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,11/01/2010,8540,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,46,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,11/01/2012,9221,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,44,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,04/01/2014,9920,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,44,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,06/01/2015,10602,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,,,,,,,N,,,,
C1902C2,中藥批發,CHINESE MEDICINE STORE,C,行號商店及其附有堆棧,24,"A1,A2,B2",SA1,C,28,2A,2A,2B,2C,2C,2C,A,06/01/2017,11283,Y,B,,Y,C3,行號商店及其堆棧(食品類),N,1,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),LUBRICANT OIL STORE,C,行號商店及其附有堆棧,32,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,01/01/1998,766,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),,C,,32,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,01/01/1999,4955,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),,C,,32,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,01/01/2000,4071,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),,C,,32,"A1,A2,B3",SA1,C,31,2CA,2CA,2CB,2CC,2CD,2CD,A,01/01/2001,1411,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),,C,,32,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,01/01/2002,2308,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),,C,,32,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,01/01/2003,3185,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),,C,,32,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,01/01/2004,5834,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),LUBRICANT OIL STORE,C,行號商店及其附有堆棧,36,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,01/01/2008,6942,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),LUBRICANT OIL STORE,C,行號商店及其附有堆棧,27,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,03/01/2009,7294,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),LUBRICANT OIL STORE,C,行號商店及其附有堆棧,18,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,11/06/2009,7915,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
C1903A3,礦油店(專售潤滑機油),LUBRICANT OIL STORE,C,行號商店及其附有堆棧,14,"A1,A2,B3",SA1,C,31,2A,2A,2B,2C,2C,2C,A,11/01/2010,8541,Y,B,,Y,C1,行號商店及其堆棧(物品類),N,,,,,,,N,,,,
